Otin korvatulpat mukaan varmuuden vuoksi.	I brought earplugs just in case.
Onko sinulla käteistä juomia varten?	Do you have cash for drinks?
Voiko täällä maksaa kortilla?	Can you pay by card here?
Vessajono on todella pitkä.	The queue for the restroom is really long.
Pidetään toisistamme kiinni, ettemme eksy.	Let's hold on to each other so we don't get lost.
Seison mieluummin vähän kauempana.	I prefer to stand a bit further back.
Basisti on uskomattoman taitava.	The bassist is incredibly talented.
Heidän settilistansa on täydellinen.	Their setlist is perfect.
Tunnistatko tämän kappaleen?	Do you recognize this song?
Tämä on heidän uusin sinkkunsa.	This is their newest single.
Rakastan tätä bändiä niin paljon.	I love this band so much.
Soundi on todella selkeä.	The sound is really clear.
Voisitko ottaa meistä kuvan?	Could you take a picture of us?
Tämä ilta jää muistoihin.	This night will be one to remember.
Kiitos mahtavasta illasta!	Thanks for an awesome evening!
Keikan jälkeen on pakko saada yöpalaa.	We have to get a late-night snack after the gig.
Heidän lavapreesenssinsä on vakuuttava.	Their stage presence is impressive.
Laulaja on todella karismaattinen.	The singer is very charismatic.
Soittakaa vielä yksi!	Play one more!
Tämä on illan viimeinen kappale.	This is the last song of the evening.
Kiitos, olitte mahtavia!	Thank you, you were great!
Mikä oli suosikkikappaleesi illan aikana?	What was your favorite song during the evening?
Minun ääneni on aivan käheä laulamisesta.	My voice is all hoarse from singing.
Tämä oli hintansa arvoinen.	This was worth the price.
Ensi kerralla uudestaan!	Let's do this again next time!
Onneksi ostimme liput ajoissa.	Luckily we bought the tickets in time.
Lähetin kaverille videon keikalta.	I sent a video from the gig to a friend.
Tunnelma tiivistyy ennen pääesiintyjää.	The atmosphere is building up before the headliner.
Tarkistitko, missä hätäuloskäynnit ovat?	Did you check where the emergency exits are?
Pidä laukustasi hyvää huolta.	Take good care of your bag.
Tämä on loppuunmyyty keikka.	This is a sold-out show.
Valot sammuivat juuri.	The lights just went out.
Yleisömeri on valtava.	The sea of people is huge.
Tämä on heidän ensimmäinen Suomen-keikkansa.	This is their first gig in Finland.
He ovat soittaneet jo tunnin.	They've been playing for an hour already.
Toivottavasti heillä on nimmareidenjako keikan jälkeen.	I hope they have an autograph session after the gig.
Sain rumpukapulan kiinni!	I caught a drumstick!
Sain kitaristin plektran.	I got the guitarist's pick.
Tämä kokemus antaa energiaa pitkäksi aikaa.	This experience will give me energy for a long time.
Musiikki yhdistää ihmisiä.	Music brings people together.
Tämä on elämäni parhaita hetkiä.	This is one of the best moments of my life.
Tunnen basson tärinän rinnassani.	I can feel the bass vibrating in my chest.
He eivät tehneet yhtään virhettä.	They didn't make a single mistake.
Yhteislaulu on voimakasta.	The singalong is powerful.
Kuinka monta ihmistä tänne mahtuu?	How many people does this place hold?
Turvatoimet vaikuttavat hyviltä.	The security measures seem good.
Missä on virallinen oheistuotteiden myyntipiste?	Where is the official merchandise stand?
T-paidat ovat aika kalliita.	The t-shirts are quite expensive.
Otan tuon hupparin.	I'll take that hoodie.
Mennäänkö ulos haukkaamaan happea hetkeksi?	Should we go outside for a moment to get some fresh air?
Jalkoihini sattuu seisomisesta.	My feet hurt from standing.
Mutta se on sen arvoista.	But it's worth it.
He soittavat cover-kappaleen.	They're playing a cover song.
Tämä sovitus on mielenkiintoinen.	This arrangement is interesting.
Olen odottanut tätä päivää kuukausia.	I've been waiting for this day for months.
Tämä on unelmieni täyttymys.	This is a dream come true.
Oletko nähnyt heidät aiemmin livenä?	Have you seen them live before?
He ovat joka kerta parempia.	They are better every time.
Lipunmyynti alkaa huomenna seuraavalle keikalle.	Ticket sales for the next gig start tomorrow.
Aion ehdottomasti mennä.	I'm definitely going to go.
