Kuuluuko tämä ateria lipun hintaan?	Is this meal included in the ticket price?
Saisinko kupin kuumaa kaakaota?	Could I have a cup of hot chocolate?
Istuinpaikkani numero on 24A.	My seat number is 24A.
Voinko saada lasin punaviiniä?	May I have a glass of red wine?
Onko mahdollista saada lisää kahvia?	Is it possible to have more coffee?
Anteeksi, läikytin juomani. Saisinko paperia?	Excuse me, I spilled my drink. Could I get some paper towels?
Milloin voimme taas käyttää elektronisia laitteita?	When can we use electronic devices again?
Mistä matkatavaramme tulevat noudettavaksi?	Where do we pick up our luggage?
Onko lennolla lääkäriä?	Is there a doctor on the flight?
En löydä pelastusliivejäni.	I can't find my life vest.
Voitteko kertoa minulle lisää tästä tuotteesta?	Can you tell me more about this product?
Haluaisin palauttaa nämä kuulokkeet lennon lopussa.	I would like to return these headphones at the end of the flight.
Teette loistavaa työtä.	You are doing a great job.
Kiitos ystävällisestä palvelusta.	Thank you for the friendly service.
Voinko saada vilttiä? Minulla on kylmä.	Can I have a blanket? I'm cold.
Saisinko inkivääriolutta, jos teillä on?	Could I get a ginger ale, if you have it?
Käsimatkatavarahylly on täynnä.	The overhead bin is full.
Onko teillä desinfiointipyyhkeitä?	Do you have sanitizing wipes?
Haluaisin tilata etukäteen aterian paluulennolle.	I would like to pre-order a meal for the return flight.
Löytyykö teiltä kynää?	Do you happen to have a pen?
Mitä valuuttaa voin käyttää maksaessani?	What currency can I use to pay?
Tämä on todella maukas ateria.	This is a very tasty meal.
Onko teillä vaihtoehtoja pähkinäallergikolle?	Do you have options for someone with a nut allergy?
Voinko saada kupin teetä ilman maitoa?	May I have a cup of tea without milk?
Lapseni nukkuu, voimmeko saada aterian myöhemmin?	My child is sleeping, can we get the meal later?
Selkänojani ei pysy pystyssä.	My seatback won't stay upright.
Kuinka säädetään lukuvaloa?	How do you adjust the reading light?
Onko mahdollista saada istumapaikka lähempänä vessaa?	Is it possible to get a seat closer to the restroom?
Hyvää matkaa myös teille.	Have a good trip to you as well.
Onko meillä odotettavissa lisää turbulenssia?	Are we expecting more turbulence?
Voinko saada oksennuspussin?	May I have a sickness bag?
Mihin aikaan saavumme paikallista aikaa?	What time do we arrive local time?
Kiitos, en tarvitse mitään tällä hetkellä.	Thank you, I don't need anything at the moment.
Voisitteko auttaa minua löytämään paikkani?	Could you help me find my seat?
Haluaisin vain appelsiinimehua, kiitos.	I would just like orange juice, please.
Onko teillä myynnissä matka-adaptereita?	Do you sell travel adapters?
Kuinka kauan välilasku kestää?	How long is the layover?
Pidän todella lentoyhtiönne palvelusta.	I really like your airline's service.
Voinko saada tämän mukaan?	Can I get this to go?
Anteeksi, voisitteko toistaa sen?	Excuse me, could you repeat that?
Saisinko toiset kuulokkeet? Nämä eivät toimi.	Could I get another pair of headphones? These ones don't work.
Kiitos.	Thank you.
