Kaikki on kunnossa, voit jatkaa.	Everything is fine, you can proceed.
Kiitos yhteistyöstä.	Thank you for your cooperation.
Hyvää matkaa!	Have a nice trip!
Mistä löydän kadonneiden tavaroiden toimiston?	Where can I find the lost and found office?
Luulen, että unohdin jotain turvatarkastukseen.	I think I forgot something at the security check.
Käsimatkatavaroiden tulee mahtua ylälokeroon.	Carry-on bags must fit in the overhead compartment.
Olen pahoillani, mutta tämä pullo on liian suuri.	I'm sorry, but this bottle is too large.
Voit joko luopua siitä tai laittaa sen ruumaan menevään laukkuun.	You can either discard it or put it in your checked luggage.
Tarkastuskortti ja passi, olkaa hyvä.	Boarding pass and passport, please.
Elektroniikka on otettava pois päältä.	Electronics must be turned off.
Miksi minun täytyy ottaa tabletti pois laukusta?	Why do I have to take my tablet out of the bag?
Se on normaali turvatoimenpide.	It's a standard security procedure.
Kävele hitaasti läpi.	Walk through slowly.
Älä kanna mitään metallista.	Don't carry anything metallic.
Vyönsolkeni saattoi aiheuttaa hälytyksen.	My belt buckle might have set off the alarm.
Voinko yrittää uudelleen ilman vyötä?	Can I try again without the belt?
Selvä, mene vain.	Okay, go ahead.
Tavarat tulevat ulos tuolta.	The items will come out over there.
Odota, että laatikko tulee kokonaan ulos.	Wait for the tray to come out completely.
Onko tämä sinun laukkusi?	Is this your bag?
Kyllä, se on minun.	Yes, that's mine.
Meidän täytyy tarkistaa se käsin.	We need to check it manually.
Ei hätää, se vie vain hetken.	No problem, it will only take a moment.
Näenkö henkilöllisyystodistuksesi?	May I see your ID?
Tässä on ajokorttini.	Here is my driver's license.
Tarvitsemme virallisen kuvallisen henkilötodistuksen.	We need an official photo ID.
Passi tai henkilökortti kelpaa.	A passport or national ID card is fine.
Laita puhelimesi ja lompakkosi tähän pieneen laatikkoon.	Put your phone and wallet in this small tray.
Varavirtalähteet tulee ottaa esille.	Power banks need to be taken out.
Nestemäiset lääkkeet vaativat reseptin.	Liquid medicines require a prescription.
Voitko näyttää reseptin?	Can you show the prescription?
En löydä sitä juuri nyt.	I can't find it right now.
Sitten meidän on valitettavasti takavarikoitava se.	Then we will have to confiscate it, unfortunately.
Ymmärrän.	I understand.
Onko turvatarkastus ohi?	Is the security check over?
Kyllä, olet vapaa menemään.	Yes, you are free to go.
Missä on lähin WC?	Where is the nearest restroom?
Se on heti turvatarkastuksen jälkeen vasemmalla.	It's just past security on your left.
Muista pestä kätesi.	Remember to wash your hands.
Turvallisuus on tärkein prioriteettimme.	Safety is our top priority.
Noudata kaikkia merkittyjä opasteita.	Please follow all the signs.
Jono liikkuu nopeasti.	The queue is moving quickly.
Valmistele tavarasi etukäteen.	Prepare your items in advance.
Tämä nopeuttaa prosessia kaikille.	This will speed up the process for everyone.
Laita kannettava tietokone omaan laatikkoonsa.	Put the laptop in its own tray.
Onko tämä uusi sääntö?	Is this a new rule?
Säännöt voivat vaihdella lentokentittäin.	The rules can vary between airports.
Älä jätä matkatavaroitasi vartioimatta.	Do not leave your luggage unattended.
Ilmoita epäilyttävästä toiminnasta henkilökunnalle.	Report any suspicious activity to the staff.
Tupakointi on ehdottomasti kielletty.	Smoking is strictly forbidden.
Kiitos kärsivällisyydestänne.	Thank you for your patience.
