Minun täytyy noudattaa erityisruokavaliota terveydellisistä syistä.	I need to follow a special diet for health reasons.
Kärsin pähkinäallergiasta.	I suffer from a nut allergy.
Onko tämä tuote valmistettu tiloissa, joissa käsitellään pähkinöitä?	Is this product made in a facility that processes nuts?
Löytyykö teiltä kauramaitoa kahviin?	Do you have oat milk for coffee?
En voi syödä mitään, missä on gluteenia.	I cannot eat anything with gluten.
Onko tämä merkitty vegaaniseksi?	Is this marked as vegan?
Sisältääkö tämä ruoka seesaminsiemeniä?	Does this food contain sesame seeds?
Olen herkkä tietyille mausteille.	I am sensitive to certain spices.
Voisitteko kertoa, mitä tämä ruokalaji sisältää?	Could you tell me what this dish contains?
Pystyttekö takaamaan, ettei ruoassani ole pähkinän jäämiä?	Can you guarantee that there are no traces of nuts in my food?
Onko tämä keitetty kasvisliemessä?	Is this cooked in vegetable broth?
Vältän kaikkia maitotuotteita.	I avoid all dairy products.
Etsin ruokaa, jossa on vähän natriumia.	I'm looking for a low-sodium meal.
Onko teillä hedelmiä jälkiruoaksi?	Do you have fruit for dessert?
Tämä on elintärkeää, ei vain mieltymys.	This is a matter of life and death, not just a preference.
Käytättekö samoja välineitä kaikkien ruokien valmistamiseen?	Do you use the same utensils to prepare all foods?
Onko friteerausöljy sama kaikille tuotteille?	Is the frying oil the same for all products?
Haluaisin varmistaa, että kokki on tietoinen allergiastani.	I would like to confirm that the chef is aware of my allergy.
Onko mahdollista saada lisukesalaatti ilman kastiketta?	Is it possible to get the side salad without dressing?
Syönkö tämän omalla vastuullani?	Do I eat this at my own risk?
Onko teillä erillinen ruokalista allergikoille?	Do you have a separate menu for people with allergies?
En syö sianlihaa.	I don't eat pork.
Onko tässä ruoassa käytetty korppujauhoja?	Are breadcrumbs used in this dish?
Saisinko kahvini mustana, ilman sokeria ja maitoa.	Could I have my coffee black, without sugar and milk.
Minulla on allergia sitrushedelmille.	I have an allergy to citrus fruits.
Onko tämä täysin kasviperäistä?	Is this completely plant-based?
Voinko luottaa siihen, että tämä on turvallista minulle?	Can I trust that this is safe for me?
Kiitos ymmärryksestä.	Thank you for your understanding.
Onko tämä leivonnainen munaton?	Is this pastry egg-free?
Tarvitsen ruokavaliooni paljon proteiinia.	I need a lot of protein in my diet.
Onko teillä sokerittomia juomia?	Do you have sugar-free drinks?
Tarkistan vain, onko tässä valkosipulia.	I'm just checking if there is garlic in this.
Onko mahdollista grillata tämä ilman marinadia?	Is it possible to grill this without the marinade?
Olen allerginen myös sinapille.	I am also allergic to mustard.
Voitteko suositella minulle jotain sopivaa?	Can you recommend something suitable for me?
Arvostan todella avuliaisuuttanne.	I really appreciate your helpfulness.
Onko teillä tietoa ruokien ravintoarvoista?	Do you have information on the nutritional values of the dishes?
Vältän prosessoituja ruokia.	I avoid processed foods.
Onko tämä luomua?	Is this organic?
Käytättekö ruoissanne lisäaineita?	Do you use additives in your food?
En voi sietää mitään tulista.	I can't tolerate anything spicy.
Onko tässä etikkaa?	Is there vinegar in this?
Haluaisin aterian ilman öljyä, jos mahdollista.	I would like a meal without oil, if possible.
Onko tämä valmistettu tuoreista raaka-aineista?	Is this made with fresh ingredients?
Kuinka vakava allergiasi on?	How severe is your allergy?
Se aiheuttaa minulle anafylaktisen sokin.	It causes me to have an anaphylactic shock.
Tarvitsenko EpiPen-injektoria?	Do I need an EpiPen injector?
Minulla on vain lievä intoleranssi.	I only have a mild intolerance.
Saako tästä vatsanväänteitä?	Does this cause stomach cramps?
Ihooni nousee nokkosihottuma.	I get hives on my skin.
Hengitykseni vaikeutuu.	My breathing becomes difficult.
Onko teillä listaa yleisimmistä allergeeneista?	Do you have a list of the most common allergens?
Tämä sisältää vehnää, maitoa ja kananmunaa.	This contains wheat, milk, and egg.
Voimme jättää pähkinät pois annoksesta.	We can leave the nuts out of the dish.
Keittiömme pystyy vastaamaan erityistarpeisiisi.	Our kitchen can accommodate your special needs.
Valitettavasti emme voi taata täydellistä gluteenittomuutta.	Unfortunately, we cannot guarantee it is completely gluten-free.
Käytämme erillisiä leikkuulautoja ja veitsiä.	We use separate cutting boards and knives.
Kaikki vegaaniset annoksemme on merkitty selvästi.	All our vegan dishes are clearly marked.
Kokkimme on koulutettu käsittelemään allergeeneja.	Our chef is trained to handle allergens.
Tämä tuote on täysin maidoton ja soijaton.	This product is completely dairy-free and soy-free.
Suosittelisin teille [annoksen nimi].	I would recommend the [dish name] for you.
Kysyn keittiöstä varmuuden vuoksi.	I will ask the kitchen just to be sure.
Hunaja ei ole vegaanista.	Honey is not vegan.
Tämä on laktoositon, mutta sisältää maitoproteiinia.	This is lactose-free, but it contains milk protein.
Meillä on laaja valikoima gluteenittomia leivonnaisia.	We have a wide selection of gluten-free pastries.
Turvallisuutenne on meille ensisijaisen tärkeää.	Your safety is our top priority.
Ilmoitathan henkilökunnalle aina allergioistasi.	Please always inform the staff about your allergies.
Tässä on lista kaikista ainesosista.	Here is a list of all the ingredients.
Kastike sisältää gluteenia.	The sauce contains gluten.
Voimme korvata perunat höyrytetyillä kasviksilla.	We can replace the potatoes with steamed vegetables.
