Tässä on jotain hyvin liikuttavaa.	There is something very moving in this.
Tunnelma on hyvin seesteinen.	The atmosphere is very serene.
Voimmeko istua hetkeksi tälle penkille?	Can we sit on this bench for a moment?
Minun täytyy sulatella tätä kaikkea.	I need to process all of this.
Tämä ylitti odotukseni.	This exceeded my expectations.
Lippujono on melko pitkä.	The ticket queue is quite long.
Olisi pitänyt ostaa liput etukäteen netistä.	We should have bought the tickets online beforehand.
Näyttely on jaettu teemoittain.	The exhibition is divided by themes.
Tämä on luonnonhistoriallinen museo.	This is a natural history museum.
Dinosaurus-skeletit ovat lasten suosikkeja.	The dinosaur skeletons are a favorite among children.
Tämä kertoo alueen historiasta.	This tells about the history of the region.
On mielenkiintoista nähdä vanhoja työkaluja.	It's interesting to see old tools.
Tämä keramiikka on hyvin säilynyttä.	This pottery is very well preserved.
Näyttely jatkuu portaita alas.	The exhibition continues down the stairs.
Uloskäynti on tuon oven kautta.	The exit is through that door.
Kiitos päivästä, oli todella mukavaa.	Thanks for the day, it was very nice.
