On palkitsevaa nähdä työnsä tulokset.	It's rewarding to see the results of your work.
Voikukat valtaavat nurmikon.	The dandelions are taking over the lawn.
Leikkaan pensasaidan huomenna.	I'll trim the hedge tomorrow.
Mustaherukkapensaassa on paljon marjoja.	The blackcurrant bush has a lot of berries.
Meidän pitäisi tukea hernepensaita.	We should support the pea plants.
Sipulit ovat itäneet.	The onions have sprouted.
Onko tämä rikkaruoho vai kukka?	Is this a weed or a flower?
Puutarhassa on niin rauhallista.	It's so peaceful in the garden.
Aion istuttaa puun lastenlasten kunniaksi.	I'm going to plant a tree for my grandchildren.
Tämä alue on liian varjoisa vihanneksille.	This area is too shady for vegetables.
Auringonkukat kääntyvät aurinkoa kohti.	The sunflowers are turning towards the sun.
Kesäkurpitsat kasvavat valtaviksi.	The zucchinis are growing huge.
Meillä on enemmän kesäkurpitsaa kuin voimme syödä.	We have more zucchini than we can eat.
Annan osan naapureille.	I'll give some to the neighbors.
Unikot ovat niin herkkiä.	The poppies are so delicate.
Istutuslaatikko on hyvä idea pienelle pihalle.	A planter box is a good idea for a small yard.
Voisitko kerätä vähän basilikaa illallista varten?	Could you pick some basil for dinner?
Tämä maa kaipaa lisää ravinteita.	This soil needs more nutrients.
Kuivat lehdet voi haravoida kompostiin.	Dry leaves can be raked into the compost.
Olen niin ylpeä näistä ruusuista.	I am so proud of these roses.
Kirvat ovat vallanneet ruusupensaat.	Aphids have infested the rose bushes.
Tarvitsen luonnonmukaista torjunta-ainetta.	I need an organic pesticide.
Syksyllä istutetaan tulppaanin sipulit.	Tulip bulbs are planted in the autumn.
Valmistaudun jo ensi kevääseen.	I'm already preparing for next spring.
Puutarhanhoito on hyvää liikuntaa.	Gardening is good exercise.
Myyrä on tehnyt käytäviä nurmikkoon.	A mole has made tunnels in the lawn.
Sammal valtaa nurmikon varjoisat osat.	Moss is taking over the shady parts of the lawn.
Pitäisikö meidän kalkita maa?	Should we add lime to the soil?
Retiisit ovat valmiita syötäväksi.	The radishes are ready to eat.
Ne ovat vähän tulisia.	They are a bit spicy.
Rakastan istua illalla pihakeinussa.	I love to sit on the garden swing in the evening.
Kuuntelen lintujen laulua.	I'm listening to the birds singing.
Perhoset lentelevät kukkien ympärillä.	Butterflies are flying around the flowers.
Tämä on minun onnellinen paikkani.	This is my happy place.
Joka vuosi opin jotain uutta.	Every year I learn something new.
Viime vuonna oli liian kuivaa, tänä vuonna liian märkää.	Last year was too dry, this year too wet.
Säällä on suuri merkitys.	The weather plays a huge role.
Kastelen juuri istutetut kasvit huolellisesti.	I'll water the newly planted plants carefully.
Istutuskuoppa pitää olla tarpeeksi syvä.	The planting hole needs to be deep enough.
Sidoin tomaatit tukikeppeihin.	I tied the tomatoes to support stakes.
Poistan varkaat tomaateista.	I'm removing the suckers from the tomatoes.
Tämä on monivuotinen kasvi, joten se kasvaa ensi vuonnakin.	This is a perennial plant, so it will grow again next year.
Yksivuotiset kukat pitää istuttaa joka kevät.	Annual flowers have to be planted every spring.
Tämä kasvi tarvitsee happaman maan.	This plant needs acidic soil.
Lisään kahvinporoja maahan.	I'll add coffee grounds to the soil.
Daaliat pitää nostaa maasta talveksi.	Dahlias must be lifted from the ground for the winter.
On aika harventaa porkkanantaimia.	It's time to thin the carrot seedlings.
Jätän vahvimmat taimet kasvamaan.	I'll leave the strongest seedlings to grow.
Tämä työ tekee selän kipeäksi.	This work makes my back sore.
Mutta se on sen arvoista.	But it's worth it.
Mikään ei ole parempaa kuin tuoreet yrtit ruoanlaitossa.	Nothing is better than fresh herbs in cooking.
Meillä on persiljaa, rosmariinia ja timjamia.	We have parsley, rosemary, and thyme.
Minttu leviää todella aggressiivisesti.	Mint spreads very aggressively.
Kannattaa istuttaa se ruukkuun.	It's a good idea to plant it in a pot.
Odotan innolla ensimmäisiä uusia perunoita.	I'm eagerly waiting for the first new potatoes.
Syksyn värit ovat upeat puutarhassa.	The autumn colors are gorgeous in the garden.
On aika siivota kasvimaa talvea varten.	It's time to clean up the vegetable patch for the winter.
Vien kuihtuneet kasvit kompostiin.	I'll take the withered plants to the compost.
Tämä on ollut hyvä puutarhavuosi.	This has been a good gardening year.
Ensi vuonna kokeilen jotain uutta.	Next year I will try something new.
Ehkä munakoisoa tai paprikaa.	Maybe eggplant or bell peppers.
Puutarhanhoito yhdistää minut luontoon.	Gardening connects me to nature.
