Kiinnitä vene kunnolla.	Tie up the boat properly.
Tämä oli elämäni suurin kala.	This was the biggest fish of my life.
Savustetaan osa kaloista.	Let's smoke some of the fish.
Tarvitsen fileointiveitsen.	I need a filleting knife.
Muista sammuttaa veneen valot.	Remember to turn off the boat's lights.
Peitä vene suojapeitteellä.	Cover the boat with a tarp.
Puhdista siimat ja kelat.	Clean the lines and reels.
Huomenna on uusi kalapäivä.	Tomorrow is a new fishing day.
Lähdetään auringonnousun aikaan.	Let's leave at sunrise.
Syvällä on kylmempää vettä.	The water is colder in the deep.
Kalat liikkuvat parveissa.	The fish are moving in schools.
Tässä paikassa on usein hyvin kalaa.	This spot often has good fishing.
Älä pidä liikaa ääntä, se pelottaa kalat.	Don't make too much noise, it scares the fish.
Olenko heittänyt siiman liian lähelle rantaa?	Have I cast the line too close to the shore?
Koho upposi!	The float went under!
Kelaa siimaa sisään tasaisesti.	Reel the line in steadily.
Älä anna sen päästä karkuun!	Don't let it get away!
Se taistelee vastaan voimakkaasti.	It's fighting back strongly.
Tämä on ahven.	This is a perch.
Onko se alamittainen?	Is it undersized?
Mittaa se varmuuden vuoksi.	Measure it just in case.
Päästän sen takaisin kasvamaan.	I'll release it back to grow.
Tämä on täydellisen kokoinen paistettavaksi.	This one is the perfect size for frying.
Pidän enemmän järvikalastuksesta.	I prefer lake fishing.
Joella on voimakas virta.	The river has a strong current.
Tarvitsemme painavamman uistimen.	We need a heavier lure.
Airot ovat veneen pohjalla.	The oars are at the bottom of the boat.
Soudetaan hetki ilman moottoria.	Let's row for a while without the engine.
Nauti hiljaisuudesta.	Enjoy the silence.
Kuuntele, kuikka huutaa.	Listen, a black-throated diver is calling.
Tämä on parasta kesässä.	This is the best part of summer.
Voisitko ohjata venettä hetken?	Could you steer the boat for a moment?
Pidän kurssin kohti tuota niemeä.	I'll keep the course towards that cape.
Veneen pohja pitäisi pestä.	The bottom of the boat should be washed.
Moottori sammui.	The engine died.
Yritän käynnistää sen uudelleen.	I'll try to start it again.
Polttoaine taitaa olla vähissä.	I think we're low on fuel.
Onneksi meillä on airot.	Luckily, we have oars.
Ranta ei ole kaukana.	The shore isn't far.
