En halunnut tilata tätä alunperinkään.	I never wanted to subscribe in the first place.
Joku muu on saattanut käyttää sähköpostiosoitettani.	Someone else might have used my email address.
Tilauksen peruutus on pysyvä.	The unsubscription is permanent.
Vastaanotan vain tärkeimmät tili-ilmoitukset.	I only want to receive essential account notifications.
Poista minut kaikilta markkinointilistoilta.	Remove me from all marketing lists.
Napsauta alla olevaa linkkiä vahvistaaksesi.	Click the link below to confirm.
Tämä sähköposti on lähetetty osoitteeseen [sähköpostiosoite].	This email was sent to [email address].
Etkö ole [nimi]?	Not [name]?
Sain tämän sähköpostin, koska olen kiinnostunut aiheesta.	I received this email because I am interested in the topic.
En ole enää kiinnostunut tästä tuotteesta/palvelusta.	I am no longer interested in this product/service.
Palaute on vapaaehtoista.	Feedback is optional.
Tilauksen peruutus onnistui.	Unsubscription successful.
Pahoittelut, jokin meni vikaan.	Sorry, something went wrong.
Pyyntöäsi käsitellään.	Your request is being processed.
Poistaminen listalta voi kestää muutaman arkipäivän.	Removal from the list may take a few business days.
Olet nyt peruuttanut uutiskirjeen.	You have now unsubscribed from the newsletter.
En halua enää vastaanottaa ilmoituksia.	I no longer wish to receive notifications.
Vähennän sähköpostieni määrää.	I am reducing the volume of my emails.
Tämä sähköposti ei ole hyödyllinen minulle.	This email is not useful to me.
Sain tarpeeksi informaatiota.	I have received enough information.
Haluan pitää postilaatikkoni siistinä.	I want to keep my inbox tidy.
Peruutan kaikkien tämän yrityksen lähettämien sähköpostien tilauksen.	I am unsubscribing from all emails sent by this company.
Teidän sähköpostinne eivät enää palvele minua.	Your emails no longer serve me.
Seuraan teitä mieluummin sosiaalisessa mediassa.	I prefer to follow you on social media.
Kiitos ymmärryksestä.	Thank you for your understanding.
Tämä linkki ei toimi.	This link does not work.
Voisitteko poistaa minut manuaalisesti?	Could you please remove me manually?
Vahvistus on lähetetty sähköpostiisi.	A confirmation has been sent to your email.
Viimeinen askel: vahvista peruutus.	Final step: confirm your unsubscription.
Olemme tehneet muutoksia pyyntösi mukaisesti.	We have made the changes according to your request.
Oletko varma, ettet halua kuulla uutuuksistamme?	Are you sure you don't want to hear about our new products?
