Älä roiski vettä muiden päälle.	Don't splash water on others.
Ota muut huomioon lauteilla.	Be considerate of others on the benches.
Nyt on aika pestä hiukset.	Now it's time to wash my hair.
Suihku on tuolla nurkan takana.	The shower is over there around the corner.
Löylyhuone pitää siivota käytön jälkeen.	The steam room should be cleaned after use.
Lauteet huuhdellaan vedellä.	The benches are rinsed with water.
Tyhjennetään kiulu ja viedään roskat.	Let's empty the bucket and take out the trash.
Olen aivan poikki mutta onnellinen.	I'm completely exhausted but happy.
Sauna teki tehtävänsä.	The sauna did its job.
Huomenna on taas energinen olo.	Tomorrow I will feel energetic again.
En voisi elää ilman saunaa.	I couldn't live without a sauna.
Se on osa suomalaisuutta.	It's a part of being Finnish.
Jopa suomalaisilla yrityksillä on edustussaunoja.	Even Finnish companies have representative saunas.
Päätökset tehdään usein saunassa.	Decisions are often made in the sauna.
Sauna on myös sosiaalinen tapahtuma.	The sauna is also a social event.
Siellä puhutaan syvällisiä.	People have deep conversations there.
Tai sitten vain nautitaan hiljaisuudesta.	Or you just enjoy the silence.
Paras sauna on mökillä järven rannalla.	The best sauna is at a cottage by a lake.
Auringonlasku saunan jälkeen on kaunis.	The sunset after the sauna is beautiful.
Lopetellaan tältä erää.	Let's wrap it up for now.
Kiitos saunaseurasta.	Thanks for the sauna company.
