Meidän täytyy lähteä nyt, mutta oli todella hauskaa.	We have to leave now, but it was really fun.
Kiitos kaikille, että tulitte juhlimaan kanssamme.	Thank you all for coming to celebrate with us.
Oli ihanaa nähdä teitä kaikkia.	It was wonderful to see you all.
Nämä lahjat ovat aivan ihania, kiitos.	These gifts are absolutely lovely, thank you.
Juhlien jälkeen on aina siivoamista.	There's always cleaning up to do after a party.
Autan sinua siivoamaan.	I'll help you clean up.
Laitetaan astiat astianpesukoneeseen.	Let's put the dishes in the dishwasher.
Veisimmekö roskat ulos?	Should we take the trash out?
Olen niin iloinen, että päätimme pitää nämä juhlat.	I'm so glad we decided to have this party.
Suunnitellaan seuraavaa tapaamista pian.	Let's plan the next get-together soon.
Muistithan kutsua naapuritkin?	Did you remember to invite the neighbors too?
Toivottavasti emme ole liian äänekkäitä.	I hope we aren't being too loud.
Ilmoitin naapureille etukäteen juhlista.	I notified the neighbors about the party in advance.
Voit nukkua vierashuoneessa, jos haluat.	You can sleep in the guest room if you want.
Onko teillä Wi-Fi salasanaa?	Do you have the Wi-Fi password?
Kutsutaan myös Markku ja Liisa.	Let's also invite Markku and Liisa.
Varmista, että jääkaapissa on tarpeeksi tilaa.	Make sure there's enough space in the fridge.
Käyn ostamassa sipsejä ja dippiä.	I'll go buy chips and dip.
Leivotaanko jotain suolaista?	Should we bake something savory?
Salaatti olisi raikas lisä tarjoiluihin.	A salad would be a fresh addition to the offerings.
Missä on vessa?	Where is the bathroom?
Voin tuoda mukanani ylimääräisiä kaiuttimia.	I can bring extra speakers with me.
Juhlat jatkuvat myöhään yöhön.	The party will go on late into the night.
Onko ok, jos tuon koirani mukaan?	Is it okay if I bring my dog?
Valitettavasti lemmikit eivät ole sallittuja.	Unfortunately, pets are not allowed.
Meillä on tarjolla myös alkoholittomia vaihtoehtoja.	We also have non-alcoholic options available.
Tervetuloa tupareihimme!	Welcome to our housewarming party!
Onpa hienoa, että pääsitte tulemaan.	It's so great that you could make it.
Tunne olosi kotoisaksi.	Make yourself at home.
Voinko tarjota sinulle jotain juotavaa?	Can I offer you something to drink?
Tämä on uusi kämppikseni.	This is my new roommate.
Olemme asuneet täällä vasta kaksi viikkoa.	We've only lived here for two weeks.
Muutto oli raskas, mutta se kannatti.	The move was tough, but it was worth it.
Olemme todella tyytyväisiä tähän naapurustoon.	We are really happy with this neighborhood.
Kaikki palvelut ovat lähellä.	All the services are nearby.
Mitä mieltä olet asunnosta?	What do you think of the apartment?
Tämä huone kaipaa vielä vähän sisustusta.	This room still needs a bit of decorating.
Avasimme juuri lahjasi, se on täydellinen!	We just opened your gift, it's perfect!
Tälle taululle pitää löytää hyvä paikka.	We need to find a good spot for this painting.
Kiitos illasta, oli todella mukavaa.	Thanks for the evening, it was really nice.
Lähdemme tästä viimeisellä junalla kotiin.	We're heading off with the last train home.
Pidämme varmasti pian uudestaan juhlat.	We'll definitely have a party again soon.
Älkää unohtako tavaroitanne lähtiessänne.	Don't forget your belongings when you leave.
Soitelkaa, kun olette päässeet turvallisesti kotiin.	Call us when you've gotten home safely.
Jäikö tänne kenenkään kaulahuivia?	Did anyone leave a scarf here?
Juhlat onnistuivat yli odotusten.	The party was a success beyond expectations.
Vieraat viihtyivät hyvin.	The guests had a good time.
Loppu booli voidaan säästää huomiseksi.	The leftover punch can be saved for tomorrow.
Olen aivan poikki, mutta onnellinen.	I'm completely exhausted, but happy.
Ensi kerralla sinä voit järjestää juhlat.	Next time, you can host the party.
Meidän pitää ehdottomasti tehdä tämä uudelleen.	We absolutely have to do this again.
Kiitos avusta järjestelyissä.	Thanks for the help with the arrangements.
Ilman sinua en olisi selvinnyt.	I wouldn't have managed without you.
Kuinka monta vierasta yhteensä tuli?	How many guests came in total?
Otan kuvan meistä kaikista.	I'll take a picture of all of us.
Hymyilkää!	Smile!
Tämä ilta jää muistoihin.	This evening will be remembered.
