Lepopäivät ovat yhtä tärkeitä kuin treenipäivät.	Rest days are as important as training days.
Yritän välttää sokerisia juomia.	I try to avoid sugary drinks.
Kehonkoostumusmittaus antoi hyvää tietoa lähtötasosta.	A body composition analysis gave good information about my starting point.
Haluan parantaa kestävyyttäni.	I want to improve my endurance.
Juoksumatolla juokseminen on tylsää, menen mieluummin ulos.	Running on a treadmill is boring, I'd rather go outside.
Miten pidät huolta lihashuollosta?	How do you take care of muscle maintenance?
Käytän hierontarullaa säännöllisesti.	I use a foam roller regularly.
Tavoitteenani on juosta 5 kilometriä alle 30 minuutissa.	My goal is to run 5 kilometers in under 30 minutes.
Lisään painoja vähitellen joka viikko.	I add more weight gradually each week.
Olen todella ylpeä edistymisestäni.	I'm really proud of my progress.
Välillä on päiviä, jolloin ei vain huvita treenata.	Sometimes there are days when you just don't feel like working out.
Silloin on tärkeää vain aloittaa.	That's when it's important to just start.
Keskivartalon vahvistaminen on tärkeää ryhdille.	Strengthening the core is important for posture.
Mitä lisäravinteita käytät?	What supplements do you use?
Käytän heraproteiinia ja kreatiinia.	I use whey protein and creatine.
Onko sinulla tavoitteita liittyen painonnostoon?	Do you have any goals related to weightlifting?
Haluaisin nostaa 100 kiloa maasta.	I would like to deadlift 100 kilograms.
Kärsivällisyys on avainasemassa.	Patience is key.
Tulokset eivät tule yhdessä yössä.	Results don't come overnight.
On tärkeää kuunnella omaa kehoaan.	It's important to listen to your own body.
Joskus on parempi ottaa kevyemmin.	Sometimes it's better to take it easier.
Uiminen on loistavaa koko kehon harjoitusta.	Swimming is a great full-body workout.
Asetin itselleni uuden tavoitteen tänään.	I set a new goal for myself today.
Yritän juoda enemmän vettä päivän aikana.	I'm trying to drink more water during the day.
Tuntuu hyvältä, kun on saanut treenin tehtyä.	It feels good when you've completed a workout.
Millaista musiikkia kuuntelet treenatessa?	What kind of music do you listen to when you work out?
Rytmikäs musiikki auttaa minua jaksamaan.	Upbeat music helps me to keep going.
Oletko kokeillut HIIT-treenejä?	Have you tried HIIT workouts?
Ne ovat tehokkaita ja nopeita.	They are effective and quick.
Tavoitteenani on parantaa tasapainoani.	My goal is to improve my balance.
Toiminnallinen harjoittelu on mielenkiintoista.	Functional training is interesting.
Se jäljittelee arkielämän liikkeitä.	It mimics everyday movements.
Miten selätät treenimotivaation puutteen?	How do you overcome a lack of workout motivation?
Ajattelen sitä hyvää oloa, joka tulee treenin jälkeen.	I think about the good feeling that comes after the workout.
Pidän kirjaa treeneistäni vihkoon.	I keep a log of my workouts in a notebook.
Se auttaa näkemään kehityksen konkreettisesti.	It helps to see the development concretely.
Olet saavuttanut hienoja tuloksia!	You have achieved great results!
Kiitos, se on vaatinut paljon työtä.	Thanks, it has required a lot of work.
En halua olla liian ankara itselleni.	I don't want to be too hard on myself.
Pienetkin parannukset ovat voittoja.	Even small improvements are wins.
Tavoitteena on elinikäinen tapa, ei pikadieetti.	The goal is a lifelong habit, not a quick diet.
Miten löysit oman lajisi?	How did you find your sport?
Kokeilemalla erilaisia juttuja.	By trying different things.
On tärkeää löytää liikuntamuoto, josta nauttii.	It's important to find a form of exercise that you enjoy.
Tsemppiä tavoitteisiisi!	Good luck with your goals!
Kiitos, samoin sinulle!	Thanks, you too!
Tehdäänkö joskus treeni yhdessä?	Should we work out together sometime?
Kyllä, se olisi hauskaa!	Yes, that would be fun!
Onko sinulla lempiliikettä kuntosalilla?	Do you have a favorite exercise at the gym?
Pidän kyykyistä, koska ne ovat kokonaisvaltaisia.	I like squats because they are comprehensive.
Muista lämmitellä kunnolla ennen treeniä.	Remember to warm up properly before a workout.
Ja jäähdytellä lopuksi.	And cool down afterwards.
Tavoitteenani on yksinkertaisesti voida paremmin.	My goal is simply to feel better.
Se on paras tavoite kaikista.	That's the best goal of all.
Menen aamulla salille ennen töitä.	I go to the gym in the morning before work.
Se antaa hyvän startin päivään.	It gives a good start to the day.
Joustavuuteni on parantunut huomattavasti.	My flexibility has improved significantly.
Olen ylpeä sitoutumisestani.	I am proud of my commitment.
Pitäisikö meidän ilmoittautua juoksutapahtumaan?	Should we sign up for a running event?
Se voisi olla hyvä motivaattori.	That could be a good motivator.
