Ihmiset olivat hyvin vieraanvaraisia Iranissa.	The people were very hospitable in Iran.
Osallistuimme perinteiseen teeseremoniaan Japanissa.	We took part in a traditional tea ceremony in Japan.
Oli vaikea tottua aikaeroon.	It was difficult to get used to the time difference.
Välillä oli koti-ikävä.	Sometimes I was homesick.
Lähetin postikortteja perheelleni ja ystävilleni.	I sent postcards to my family and friends.
Matkan jälkeen arvosti omaa kotia uudella tavalla.	After the trip, you appreciated your own home in a new way.
Kaikki ei mennyt aina suunnitelmien mukaan, mutta se teki matkasta mielenkiintoisen.	Not everything always went according to plan, but that's what made the trip interesting.
Keräsin simpukoita rannalta.	I collected seashells from the beach.
Ajoimme kuumailmapallolla Kappadokiassa.	We rode a hot air balloon in Cappadocia.
Vierailimme ystäviemme luona, jotka asuivat ulkomailla.	We visited our friends who lived abroad.
Se oli rentouttavin loma, jolla olen koskaan ollut.	It was the most relaxing vacation I've ever been on.
Ennen matkaa luin paljon kohdemaasta.	Before the trip, I read a lot about the destination country.
Opimme paljon uutta historiaa ja kulttuuria.	We learned a lot of new history and culture.
Paras muisto on yhteinen nauru ja jaetut hetket.	The best memory is the shared laughter and moments together.
Matkustimme kevyesti vain käsimatkatavaroiden kanssa.	We traveled light with only carry-on luggage.
En vaihtaisi päivääkään pois.	I wouldn't trade a single day.
