Tämä ei ollut halpa tuote, odotan sen toimivan.	This was not a cheap product, I expect it to work.
Mitä vaihtoehtoja minulla on?	What options do I have?
Jos vaihdan tämän kalliimpaan, voinko maksaa erotuksen?	If I exchange this for a more expensive one, can I pay the difference?
Tämä on selkeästi ollut käytössä aiemmin.	This has clearly been used before.
Pakkaus oli sinetöimätön, kun ostin sen.	The package was unsealed when I bought it.
Onko teillä palautuslomaketta, joka minun pitää täyttää?	Do you have a return form that I need to fill out?
Selvä, odotan sitten rahojen palautumista tililleni.	Alright, I will wait for the money to be returned to my account.
Kiitos avustanne tämän selvittämisessä.	Thank you for your help in sorting this out.
Toivon, että otatte palautteeni vakavasti.	I hope you take my feedback seriously.
Voisitteko poistaa tämän tuotteen myynnistä?	Could you remove this product from sale?
Polkupyörän jarru ei toiminut.	The bicycle's brake did not work.
Kuulokkeiden toinen puoli on mykkä.	One side of the headphones is mute.
Kello jätättää jatkuvasti.	The watch is constantly slow.
Termospullo ei pidä lämpöä.	The thermos flask does not retain heat.
Reppu repesi saumasta.	The backpack tore at the seam.
Kirjan sivut olivat painettu väärin päin.	The book's pages were printed upside down.
Hiustenkuivaajasta tuli savua.	Smoke came from the hairdryer.
Tämä ei ole aitoa nahkaa, vaikka niin väitettiin.	This is not genuine leather, although it was claimed to be.
Onko palautuksille jokin aikaraja?	Is there a time limit for returns?
Olen todella pettynyt tähän ostokokemukseen.	I am really disappointed in this shopping experience.
Haluaisin vain, että asia hoidetaan kuntoon.	I would just like the matter to be resolved.
Voinko saada kirjallisen vahvistuksen palautuksesta?	Can I get a written confirmation of the return?
Teidän täytyy parantaa laadunvalvontaanne.	You need to improve your quality control.
Arvostan, että käsittelette tämän asian nopeasti.	I appreciate you handling this matter quickly.
Tulen uudelleen, jos uusi tuote on myös viallinen.	I will come again if the new product is also faulty.
Kiitos, että otitte tämän vakavasti.	Thank you for taking this seriously.
Oletan, että tämä ei aiheuta minulle kuluja.	I assume this will not cause me any costs.
Tämän ei pitäisi tapahtua näin kalliille tuotteelle.	This shouldn't happen to such an expensive product.
