Hänen poismenonsa jättää suuren aukon.	His/Her passing leaves a big void.
Olen sanaton surusta.	I am speechless with grief.
Tarvitsetko olkapäätä, johon nojata?	Do you need a shoulder to lean on?
Kunnioitamme hänen viimeistä toivettaan.	We will respect his/her last wish.
Hän toivoi tuhkausta.	He/She wished to be cremated.
Uurna lasketaan muistolehtoon.	The urn will be placed in the memorial grove.
On lohdullista nähdä, kuinka moni välitti hänestä.	It's comforting to see how many people cared about him/her.
Hän kosketti niin monien sydämiä.	He/She touched so many hearts.
Muistot lohduttavat surun keskellä.	Memories bring comfort in the midst of sorrow.
Hän oli todellinen esikuva.	He/She was a true role model.
Jäämme kaipaamaan hänen viisauttaan.	We will miss his/her wisdom.
Hänen perintönsä elää meissä.	His/Her legacy lives on in us.
Pidän sinut ja perheesi rukouksissani.	I will keep you and your family in my prayers.
Surun murtama.	Heartbroken. / Broken by grief.
Valoisaa matkaa tuonpuoleiseen.	A bright journey to the other side.
Ikuinen rauha hänelle.	Eternal peace to him/her.
Hautajaisvieraat kokoontuvat kappelin eteen.	The funeral guests are gathering in front of the chapel.
Kantajat valmistautuvat kantamaan arkkua.	The pallbearers are preparing to carry the casket.
Kondoleanssit voi esittää muistotilaisuudessa.	Condolences can be expressed at the memorial reception.
Läheiset istuvat eturivissä.	Close family and friends sit in the front rows.
Hautajaissaattue lähtee kohti hautausmaata.	The funeral procession is leaving for the cemetery.
On aika jättää viimeiset jäähyväiset.	It is time to say a final farewell.
Heitämme multaa arkulle.	We will throw soil on the casket.
Surumusiikki soi hiljaa taustalla.	Mournful music plays softly in the background.
Tämä on kunnianosoitus hänen elämälleen.	This is a tribute to his/her life.
Hän ei koskaan unohdu.	He/She will never be forgotten.
Kiitos, että tulitte jakamaan tämän surun hetken.	Thank you for coming to share this moment of sorrow.
Tuki merkitsee meille paljon.	Your support means a lot to us.
Puhutaan hänestä ja pidetään muisto elossa.	Let's talk about him/her and keep the memory alive.
Suruprosessi on pitkä.	The grieving process is long.
Ole itsellesi armollinen tänä aikana.	Be kind to yourself during this time.
Muisto elää sydämissämme.	The memory lives in our hearts.
Lepää rauhassa, rakas ystävä.	Rest in peace, dear friend.
