Näetkö nuo hirven jäljet?	Do you see those moose tracks?
Täällä on myös karhuja, mutta ne välttelevät ihmisiä.	There are also bears here, but they avoid people.
On tärkeää säilyttää nämä alueet tuleville sukupolville.	It is important to preserve these areas for future generations.
Jokamiehenoikeudet eivät ole voimassa kansallispuiston rajoitusalueilla.	Everyman's rights are not valid in the restricted areas of the national park.
Autiotupa on tarkoitettu yhden yön levähdyspaikaksi.	The open wilderness hut is intended for a one-night rest.
Kirjoita nimesi vieraskirjaan.	Write your name in the guestbook.
On kohteliasta tehdä seuraaville tulijoille polttopuita valmiiksi.	It is polite to prepare firewood for the next arrivals.
Retkeily on parasta syksyllä ruska-aikaan.	Hiking is best in the autumn during the fall colors.
Tunturin laelta on mahtavat näkymät.	There are magnificent views from the top of the fell.
Olen onnellinen, että lähdimme tänne.	I am happy we came here.
Tämä kokemus antaa paljon energiaa.	This experience gives a lot of energy.
Suunnitellaan jo seuraavaa vaellusta.	Let's already plan the next hike.
Mennäänkö ensi kerralla Lappiin?	Shall we go to Lapland next time?
Kansallispuiston luontokeskus on vierailun arvoinen.	The national park's nature center is worth a visit.
Sieltä saa hyviä karttoja ja vinkkejä.	You can get good maps and tips from there.
Tarkista punkit joka ilta.	Check for ticks every evening.
Vaellus sauvoista on apua jyrkissä nousuissa.	Hiking poles are helpful on steep ascents.
