Missä päin olemme nyt?	Where are we about now?
Matka kestää arviolta viisitoista minuuttia.	The journey takes approximately fifteen minutes.
Muista näyttää lippusi kuljettajalle bussiin noustessa.	Remember to show your ticket to the driver when boarding the bus.
Bussi näyttää olevan myöhässä.	The bus seems to be late.
Raitiovaunu saapuu aikataulun mukaisesti.	The tram is arriving according to schedule.
Vain takaosassa on seisomapaikkoja.	There are only standing places in the back.
Unohdin sateenvarjoni bussiin.	I forgot my umbrella on the bus.
Löytötavarat toimitetaan HSL:n palvelupisteeseen.	Lost property is delivered to the HSL service point.
Älä unohda henkilökohtaisia tavaroitasi.	Do not forget your personal belongings.
Täällä edessä on tilaa lastenvaunuille.	There is space for strollers here in the front.
Ole varovainen poistuessasi vaunusta.	Be careful when exiting the car.
Julkinen liikenne on kätevä tapa liikkua Helsingissä.	Public transportation is a convenient way to get around Helsinki.
Aikataulut löytyvät helposti netistä.	The schedules are easily found online.
Reittiopas-sovellus auttaa suunnittelemaan matkan.	The journey planner app helps to plan the trip.
Ruuhka-aikoina bussit ovat usein täynnä.	During rush hour, the buses are often full.
Metro kulkee pääosin maan alla.	The metro runs mainly underground.
Raitiovaunu on mielestäni mukavin kulkuneuvo.	In my opinion, the tram is the most pleasant mode of transport.
Bussikaista nopeuttaa matkantekoa huomattavasti.	The bus lane speeds up the journey considerably.
Tarvitsen HSL-sovelluksen ostaakseni lipun.	I need the HSL app to buy a ticket.
Vyöhykerajat kannattaa tarkistaa ennen matkaa.	It's a good idea to check the zone boundaries before the trip.
Matkalippujen tarkastaja nousi juuri kyytiin.	A ticket inspector just got on.
Sain tarkastusmaksun, koska lippuni oli vanhentunut.	I got a penalty fare because my ticket had expired.
Metrolinjalla on tekninen vika.	There is a technical fault on the metro line.
Korvaava bussi on järjestetty matkustajille.	A replacement bus has been arranged for the passengers.
Yöbussit kulkevat viikonloppuisin aamuun asti.	On weekends, the night buses run until the morning.
Lähijunat kuuluvat samaan HSL:n lippujärjestelmään.	The commuter trains belong to the same HSL ticket system.
Metrokartta on todella hyödyllinen.	The metro map is really useful.
Pysäkin nimi on Rautatientori.	The name of the stop is Central Railway Station.
Jäädäänkö pois seuraavalla pysäkillä?	Shall we get off at the next stop?
Tämä bussi on "Ei linjalla".	This bus is "Not in service".
Varo laiturin ja junan väliin jäävää rakoa.	Mind the gap between the platform and the train.
Seuraava metro saapuu viiden minuutin kuluttua.	The next metro arrives in five minutes.
Raitiovaunupysäkki on tuolla tien toisella puolella.	The tram stop is over there on the other side of the road.
Voitko ystävällisesti painaa nappia puolestani?	Could you kindly press the button for me?
Mihin suuntaan tämä raitiovaunu on menossa?	Which direction is this tram going?
Tämä on pikavuoro, joten se ei pysähdy joka pysäkillä.	This is an express service, so it doesn't stop at every stop.
Tarkista poikkeusaikataulut pyhäpäivien varalta.	Check for special schedules for public holidays.
Anteeksi, onko tämä paikka vapaa?	Excuse me, is this seat free?
Anteeksi, tämä sattuu olemaan minun pysäkkini.	Pardon me, this happens to be my stop.
Bussi on usein nopeampi kuin oma auto keskustassa.	The bus is often faster than a private car in the city center.
Joukkoliikenteen käyttäminen on ympäristöystävällistä.	Using public transport is environmentally friendly.
Lataan matkakorttini R-kioskilla.	I'll top up my travel card at an R-kioski.
Metro kulkee ruuhka-aikaan muutaman minuutin välein.	The metro runs every few minutes during rush hour.
Pidä hyvää huolta laukustasi.	Take good care of your bag.
Kuulutus kertoo seuraavan pysäkin nimen.	The announcement tells the name of the next stop.
Kuljettaja, voisitteko avata takaovet, kiitos?	Driver, could you open the back doors, please?
Matka sujuu leppoisasti raitiovaunussa istuen.	The journey goes by pleasantly sitting on the tram.
Minun täytyy ehtiä illan viimeiseen metroon.	I have to catch the last metro of the evening.
Mistä näen bussin reaaliaikaisen sijainnin kartalla?	Where can I see the bus's real-time location on a map?
Sovellus näyttää lähimmät pysäkit ja sopivimmat reitit.	The app shows the nearest stops and the most suitable routes.
Seisominen keltaisella merkityllä ovialueella on kielletty.	Standing in the yellow-marked door area is forbidden.
Anna tilaa poistuville matkustajille, ennen kuin nouset kyytiin.	Make space for exiting passengers before you board.
Odotetaan, että bussi pysähtyy kunnolla.	Let's wait for the bus to stop properly.
Linja 7 päättyy Länsiterminaaliin 2.	Line 7 terminates at West Terminal 2.
Nousen kyytiin Sörnäisten metroasemalta.	I will board at Sörnäinen metro station.
Matkakortin voi hankkia päärautatieaseman palvelupisteestä.	A travel card can be acquired from the service point at the Central Railway Station.
Kausilippu on voimassa valitun ajan, esimerkiksi 30 päivää.	A season ticket is valid for a selected period, for example 30 days.
Voit vaihtaa vapaasti kulkuneuvosta toiseen lipun vaihto-oikeuden aikana.	You can transfer freely from one vehicle to another during the ticket's transfer time.
Tarkista, mille vyöhykkeille lippusi on voimassa.	Check for which zones your ticket is valid.
Liputta matkustamisesta seuraa 80 euron tarkastusmaksu.	Travelling without a ticket will result in an 80 euro penalty fare.
Alle 7-vuotiaat lapset matkustavat ilmaiseksi.	Children under 7 travel for free.
Metrojuna koostuu yleensä kuudesta vaunusta.	A metro train usually consists of six cars.
Älä nojaa oviin, ne avautuvat automaattisesti.	Do not lean on the doors, they open automatically.
Pysäkkikuulutukset ovat suomeksi, ruotsiksi ja englanniksi.	The stop announcements are in Finnish, Swedish, and English.
Pasila on tärkeä joukkoliikenteen solmukohta.	Pasila is an important public transport hub.
Bussi on väliaikaisesti korvattu raitiovaunulla tällä välillä.	The bus is temporarily replaced by a tram on this stretch.
Kesäaikataulut otetaan käyttöön kesäkuussa.	The summer schedules will be implemented in June.
Lähden matkaan mieluiten ruuhka-ajan ulkopuolella.	I prefer to travel outside of the rush hour.
Joissakin raitiovaunuissa kuljettaja ei myy lippuja.	On some trams, the driver does not sell tickets.
Helsingin metron liukuportaat ovat Suomen pisimmät.	The escalators of the Helsinki metro are the longest in Finland.
Tämä on esteetön sisäänkäynti.	This is an accessible entrance.
