Mikä on viimeinen jättöaika tänään lähteville lähetyksille?	What is the final drop-off time for shipments going out today?
Haluan lähettää tämän kirjattuna kirjeenä.	I want to send this as a registered letter.
Onko tämä postitoimisto auki myös lauantaisin?	Is this post office also open on Saturdays?
Mihin aikaan menette kiinni?	What time do you close?
Voinko lähettää nesteitä tämän palvelun kautta?	Can I send liquids through this service?
Tämä on lahja.	This is a gift.
Arvo on alle 50 euroa.	The value is under 50 euros.
Täytä tämä lomake, olkaa hyvä.	Please fill out this form.
Tarvitsen kynän.	I need a pen.
Onko osoite selkeästi kirjoitettu?	Is the address written clearly?
Tässä on seurantatunnus.	Here is the tracking number.
Voit seurata lähetystä verkossa.	You can track the shipment online.
Paketti saapuu 2-3 arkipäivässä.	The package will arrive in 2-3 business days.
Tämä on halvin vaihtoehto.	This is the cheapest option.
Haluatko ostaa plus-merkin?	Do you want to buy a plus-stamp?
Mikä on paketin enimmäispaino?	What is the maximum weight for a package?
Entä enimmäismitat?	And what about the maximum dimensions?
Tämä ylittää kirjeen mitat.	This exceeds the dimensions for a letter.
Se täytyy lähettää pakettina.	It must be sent as a package.
Yhteensä se tekee 25 euroa.	In total, that will be 25 euros.
Näppäile PIN-koodi ja paina vihreää.	Enter your PIN code and press the green button.
Kiitos ja hyvää päivänjatkoa.	Thank you and have a good day.
Samoin sinulle.	Same to you.
Onko minun pakattava tämä uudelleen?	Do I need to repack this?
Tämä laatikko on hieman liian suuri.	This box is a little too big.
Onko teillä pienempää?	Do you have a smaller one?
Tämä koko on täydellinen.	This size is perfect.
Mistä löydän tulliselvityslomakkeita?	Where can I find customs declaration forms?
Auttaisitteko minua täyttämään tämän?	Could you help me fill this out?
Mikä on tämän lähetyksen Tullinimike (HS-koodi)?	What is the Tariff Code (HS Code) for this shipment?
En ole varma sisällön tarkasta arvosta.	I'm not sure of the exact value of the contents.
Riittääkö arvio?	Is an estimate sufficient?
Muista allekirjoittaa lomake.	Remember to sign the form.
Unohdin allekirjoituksen.	I forgot the signature.
Nyt kaikki on kunnossa.	Now everything is in order.
Paketti on valmis lähetettäväksi.	The package is ready to be sent.
Säilytä tämä kuitti tallessa.	Keep this receipt in a safe place.
Voinko lähettää tämän postiennakolla?	Can I send this cash on delivery?
Vastaanottaja maksaa postikulut saapuessa.	The recipient pays for postage upon arrival.
Miten postiennakko toimii?	How does cash on delivery work?
Rahat tilitetään ilmoittamallesi tilille.	The money will be deposited into the account you provide.
Tämä on erittäin kätevää.	This is very convenient.
Onko teillä postilokeroita vuokrattavana?	Do you have P.O. boxes for rent?
Haluaisin vuokrata postilokeron.	I would like to rent a P.O. box.
Mitä se maksaa vuodessa?	What does it cost per year?
Onko tämä lähetys menossa EU:n ulkopuolelle?	Is this shipment going outside the EU?
Kyllä, se menee Norjaan.	Yes, it's going to Norway.
Silloin tarvitaan tulliselvitys.	In that case, a customs declaration is needed.
Minulla on jo valmiiksi täytetty osoitekortti.	I already have a pre-filled address label.
Liimaan sen vain paketin päälle.	I'll just stick it on top of the package.
Tarkistathan, että osoite on oikein.	Please double-check that the address is correct.
Kaikki näyttää olevan kunnossa.	Everything seems to be in order.
Tämä on asiakaspalautus.	This is a customer return.
Onko minulla jo maksettu palautustarra?	Do I have a pre-paid return label?
Kyllä, tässä se on.	Yes, here it is.
Silloin tämä ei maksa sinulle mitään.	Then this won't cost you anything.
Hienoa, kiitos tiedosta.	Great, thanks for the information.
Onko teillä vaakaa, jota voin käyttää?	Do you have a scale I can use?
Asiakasvaaka on tuolla nurkassa.	The customer scale is over there in the corner.
Pakettini painaa melkein kaksi kiloa.	My package weighs almost two kilos.
Se on juuri painorajan alla.	It's just under the weight limit.
Täydellistä.	Perfect.
Mistä voin noutaa saapuneen paketin?	Where can I pick up a package that has arrived?
Tarvitset saapumisilmoituksen ja henkilöllisyystodistuksen.	You will need the notice of arrival and an ID.
Henkilökorttini on tässä.	Here is my ID card.
Yksi hetki, haen pakettinne.	One moment, I'll get your package.
Allekirjoitus tähän, kiitos.	A signature here, please.
Tässä on pakettinne.	Here is your package.
Kiitoksia.	Thank you.
Haluaisin lähettää kirjeen.	I would like to send a letter.
