Onko teillä myynnissä tätä shampoota?	Do you sell this shampoo?
Haluaisin ostaa tuon hoitoaineen.	I would like to buy that conditioner.
Mikä on Annan seuraava vapaa aika?	When is Anna's next available time?
Haluaisin ajan samalle kampaajalle kuin viimeksi.	I would like an appointment with the same hairdresser as last time.
En muista hänen nimeään, mutta hän oli nuori nainen.	I don't remember her name, but she was a young woman.
Onko teillä peruutuspaikkoja?	Do you have any cancellation spots?
Voitteko soittaa, jos aika vapautuu aiemmin?	Can you call me if a spot opens up earlier?
Hiukseni ovat todella kuivat latvoista.	My hair is really dry at the ends.
Tarvitsisinko jonkinlaista tehohoitoa?	Could I need some kind of intensive treatment?
Tehdään siitä hieman epäsymmetrinen.	Let's make it a bit asymmetrical.
Toinen puoli voisi olla pidempi.	One side could be longer.
Ei leikata liikaa pituudesta.	Let's not take too much off the length.
Otsatukka voisi olla sivuun kammattava.	The bangs could be side-swept.
Miltä tuntuisi kokeilla jotain aivan muuta?	How would it feel to try something completely different?
Olen valmis muutokseen.	I am ready for a change.
Leikkaus tuntuu kevyemmältä nyt.	The cut feels lighter now.
Onko tämä hiusnaamio hyväksi vaurioituneille hiuksille?	Is this hair mask good for damaged hair?
Kuinka usein sitä tulisi käyttää?	How often should it be used?
Se näyttää upealta!	It looks fantastic!
Kiitos, olen erittäin tyytyväinen.	Thank you, I am very satisfied.
Hinta on yhteensä 75 euroa.	The total price is 75 euros.
Tässä, tasaraha.	Here, exact change.
Voinko saada kuitin?	Can I get a receipt?
Nähdään ensi kerralla!	See you next time!
Hyvää päivänjatkoa!	Have a nice day!
Voiko tämän leikata niin, että se ei vaadi paljon laittamista?	Can this be cut so it doesn't require a lot of styling?
Haluan jotain modernia, mutta klassista.	I want something modern, but classic.
Hiukseni takkuuntuvat helposti.	My hair gets tangled easily.
Käytäthän selvityssuihketta.	Please use a detangling spray.
Voitko kihartaa sen kevyesti?	Can you curl it lightly?
Haluan isot, loivat kiharat.	I want big, loose curls.
Ei liian tiukkaa kiharaa, kiitos.	Not too tight on the curls, please.
Miten hoidan värjättyjä hiuksiani parhaiten?	What is the best way to care for my colored hair?
Suositteletko jotain hopeashampoota?	Do you recommend a purple shampoo?
Tämä tuoksuu hyvältä.	This smells good.
Mikä tuote tämä on?	What product is this?
Haluan varata ajan parranmuotoiluun.	I'd like to book an appointment for a beard trim.
Siistitään vain reunat.	Let's just clean up the edges.
Voitko muotoilla viikseni?	Can you shape my mustache?
Kuinka paljon leikkaus ja parta maksavat yhteensä?	How much are the haircut and beard trim together?
Olen kasvattamassa hiuksiani.	I'm growing my hair out.
Leikataan vain huonot osat pois.	Let's just cut the damaged parts off.
Tavoitteena on pitkä ja terve tukka.	The goal is long and healthy hair.
Kiitos neuvoista.	Thanks for the advice.
