Auto on pysäköity parkkihalliin, paikka numero 24.	The car is parked in the parking garage, space number 24.
Miten saan ovet lukkoon?	How do I lock the doors?
Polttoaineluukku avautuu tästä napista.	The fuel door opens with this button.
Ilmastointi ei tunnu toimivan.	The air conditioning doesn't seem to work.
Palautuspiste on lentokentällä.	The return point is at the airport.
Voinko palauttaa auton aukioloaikojen ulkopuolella?	Can I return the car outside of opening hours?
Jättäkää avaimet palautuslaatikkoon.	Leave the keys in the drop-off box.
Laskutamme luottokorttianne loppusummalla.	We will charge your credit card for the final amount.
Toivottavasti teillä on turvallinen matka.	We hope you have a safe trip.
Haluaisin päivittää isompaan autoon.	I would like to upgrade to a larger car.
Onko saatavilla sähköautoa?	Is an electric car available?
Missä on lähin latauspiste?	Where is the nearest charging station?
Kuinka pitkälle tällä akulla voi ajaa?	How far can I drive with this battery?
Vakuutus kattaa kolarivahingot.	The insurance covers collision damage.
Varkausvakuutus on vapaaehtoinen.	Theft protection is optional.
En tarvitse lisävakuutuksia.	I don't need any additional insurance.
Ajokorttini on ollut voimassa kymmenen vuotta.	My driver's license has been valid for ten years.
Tässä on kansainvälinen ajokorttini.	Here is my international driving permit.
Tarkastetaan auto yhdessä.	Let's inspect the car together.
Tässä on pieni naarmu etupuskurissa.	There is a small scratch on the front bumper.
Merkitsen sen sopimukseen.	I will note it on the agreement.
Kaikki näyttää olevan kunnossa.	Everything seems to be in order.
Käyttäkää turvavyötä aina.	Always use a seatbelt.
Noudattakaa nopeusrajoituksia.	Obey the speed limits.
Jos teille tulee ongelmia, soittakaa tähän numeroon.	If you have any problems, call this number.
Hätänumero on 112.	The emergency number is 112.
Palautan auton nyt.	I am returning the car now.
Kaikki oli hyvin, kiitos.	Everything was fine, thank you.
Polttoainemittari on täydessä.	The fuel gauge is full.
Auto on hieman likainen.	The car is a bit dirty.
Se ei haittaa.	That's not a problem.
Tässä kuitti maksusta.	Here is the receipt for your payment.
Tervetuloa uudelleen!	Welcome again!
Haluaisin vuokrata pakettiauton muuttoa varten.	I would like to rent a van for moving.
Onko teillä suksiboksia vuokrattavana?	Do you have a ski box for rent?
Vuokrasopimus on sähköpostissani.	The rental agreement is in my email.
Voinko maksaa käteisellä?	Can I pay with cash?
Valitettavasti hyväksymme vain korttimaksuja.	Unfortunately, we only accept card payments.
Ymmärrän.	I understand.
Auton avaimessa on kaukosäädin.	The car key has a remote control.
Muistakaa ottaa pysäköintikiekko mukaan.	Remember to take the parking disc with you.
Onko autossa talvi- vai kesärenkaat?	Does the car have winter or summer tires?
Lain mukaan talvirenkaat ovat pakolliset tähän aikaan vuodesta.	By law, winter tires are mandatory at this time of year.
Autossa on nastarenkaat.	The car has studded tires.
Olkaa varovainen liukkailla teillä.	Be careful on slippery roads.
Kiitos varoituksesta.	Thanks for the warning.
Matka sujui hyvin.	The trip went well.
Ei ollut mitään ongelmia.	There were no problems at all.
Haluaisin antaa palautetta palvelustanne.	I would like to give feedback on your service.
Asiakaspalvelu oli erinomaista.	The customer service was excellent.
Olen erittäin tyytyväinen kokemukseeni.	I am very satisfied with my experience.
Suosittelen teitä ystävilleni.	I will recommend you to my friends.
