Miten Matilla on mennyt matematiikassa?	How has Matti been doing in math?
Hän sanoi, että viime koe oli vaikea.	He said that the last test was difficult.
Voisiko hän saada tukiopetusta?	Could he get remedial teaching?
Haluaisimme varata ajan vanhempainvarttiin.	We would like to book a time for a parent-teacher meeting.
Mikä aika sopisi teille?	What time would suit you?
Ensi viikko näyttää meidän kalenterissamme hyvältä.	Next week looks good in our calendar.
Kiitos antoisasta vanhempainillasta.	Thank you for an informative parent-teacher evening.
Asia tuli selväksi, kiitos.	The matter is clear now, thank you.
Mikä on huomisen retken tarkka aikataulu?	What is the exact schedule for tomorrow's field trip?
Mitä lapsen pitäisi pakata mukaan?	What should the child pack?
Tarvitseeko hän omat eväät?	Does he/she need to bring his/her own snacks?
Mihin mennessä retkiraha pitää maksaa?	By when does the trip money need to be paid?
Voinko maksaa sen suoraan koulun tilille?	Can I pay it directly to the school's account?
Kiitos hienosta retkestä! Anna piti siitä kovasti.	Thank you for the great trip! Anna liked it a lot.
Matti unohti kirjastokirjan kotiin.	Matti forgot the library book at home.
Hän tuo sen huomenna.	He will bring it tomorrow.
Milloin koulukuvaus on?	When is the school photography day?
Unohdimme tilata kuvat. Voiko sen vielä tehdä?	We forgot to order the photos. Is it still possible to do so?
Matin puhelin rikkoutui.	Matti's phone broke.
Häntä ei tavoita puhelimella tällä hetkellä.	He cannot be reached by phone at the moment.
Voisitteko muistuttaa Mattia menemään suoraan kotiin?	Could you remind Matti to go straight home?
Hänellä on hammaslääkäri koulun jälkeen.	He has a dentist appointment after school.
Onko Anna palauttanut kaikki tehtävänsä?	Has Anna returned all her assignments?
Hän oli epävarma yhdestä tehtävänannosta.	She was unsure about one of the instructions.
Kiitos nopeasta vastauksestasi.	Thank you for your prompt reply.
Arvostamme todella työtäsi.	We truly appreciate your work.
Matti on puhunut teistä paljon hyvää.	Matti has spoken very highly of you.
Olemme iloisia, että juuri te olette hänen opettajansa.	We are happy that you are his teacher.
Milloin joulujuhla alkaa?	When does the Christmas party start?
Ovatko vanhemmat tervetulleita?	Are parents welcome?
Tuon juhliin mokkapaloja.	I will bring chocolate brownies to the party.
Tarvitaanko apua järjestelyissä?	Is help needed with the arrangements?
Onko teillä tiedossa, milloin todistukset jaetaan?	Do you know when the report cards will be handed out?
Miten voimme parhaiten tukea Annan oppimista kotona?	How can we best support Anna's learning at home?
Onko jotain erityistä luettavaa tai harjoiteltavaa?	Is there anything specific to read or practice?
Haluamme vain tarkistaa, että kaikki on kunnossa.	We just want to check that everything is okay.
Anna vaikuttaa viihtyvän koulussa hyvin.	Anna seems to enjoy school very much.
Kiitos, että teet oppimisesta hauskaa.	Thank you for making learning fun.
Mikä on Wilma-salasanani? Olen unohtanut sen.	What is my Wilma password? I have forgotten it.
En pääse kirjautumaan sisään.	I can't log in.
Sain viestin poissaolosta, vaikka Matti oli koulussa.	I received a message about an absence, even though Matti was at school.
Voisitteko tarkistaa asian?	Could you check the matter?
Kyseessä on varmaan väärinkäsitys.	It must be a misunderstanding.
Matti kertoi, että hänellä oli sijainen tänään.	Matti said he had a substitute teacher today.
Kuka on englannin opettaja?	Who is the English teacher?
Haluaisin lähettää hänelle viestiä.	I would like to send him/her a message.
Löysimme koulun pihalta avaimet.	We found a set of keys in the schoolyard.
Toimitimme ne vahtimestarille.	We delivered them to the janitor.
Matti tarvitsee erityisruokavalion.	Matti needs a special diet.
Olen toimittanut lääkärintodistuksen keittiölle.	I have delivered the doctor's certificate to the kitchen staff.
Voisitteko varmistaa, että hän saa oikean ruoan?	Could you ensure that he gets the correct food?
Hän on allerginen pähkinöille.	He is allergic to nuts.
Toivottavasti viestini tavoittaa teidät.	I hope my message reaches you.
Pahoittelen myöhäistä vastausta.	I apologize for the late reply.
En huomannut viestiäsi aiemmin.	I didn't notice your message earlier.
Kiitos tiedosta.	Thank you for the information.
Hyvää viikonloppua!	Have a good weekend!
Aurinkoista päivänjatkoa!	Have a sunny rest of the day!
Ystävällisin terveisin, Annan isä.	With kind regards, Anna's father.
Terveisin, Matin äiti.	Regards, Matti's mother.
Matin huoltaja, Pekka Virtanen.	Matti's guardian, Pekka Virtanen.
Olemme lähdössä lomalle, joten en lue viestejä.	We are going on vacation, so I won't be reading messages.
Vastaan, kun palaamme.	I will reply when we return.
Matti jätti vahingossa kirjansa pulpettiinsa.	Matti accidentally left his book in his desk.
Voisiko hän hakea sen huomenna aamulla?	Could he pick it up tomorrow morning?
Kiitos kärsivällisyydestänne.	Thank you for your patience.
Matti on innostunut uudesta projektista.	Matti is excited about the new project.
Hän puhuu siitä kotona jatkuvasti.	He talks about it at home constantly.
Hieno idea!	Great idea!
