Kiitos vielä kerran kaikesta.	Thanks again for everything.
Nähdään pian uudestaan.	See you again soon.
Ajaminen kotiin sujuu turvallisesti.	Drive home safely.
Oli hauska nähdä teitä kaikkia.	It was fun to see you all.
Nämä ovat parhaat grillijuhlat aikoihin.	This is the best barbecue party in a long time.
Täytyy pyytää sinulta tämän marinadin resepti.	I have to ask you for the recipe for this marinade.
Onko tämä paikallista lihaa?	Is this local meat?
Suosin aina suomalaisia tuotteita.	I always prefer Finnish products.
Tämä viini sopii täydellisesti lihan kanssa.	This wine pairs perfectly with the meat.
Voinko saada lisää tätä perunasalaattia?	Can I have some more of this potato salad?
Istutaan hetkeksi varjoon.	Let's sit in the shade for a bit.
Aurinko on todella voimakas tänään.	The sun is really strong today.
Muistakaa juoda tarpeeksi vettä.	Remember to drink enough water.
Voinko auttaa kantamaan astioita sisälle?	Can I help carry the dishes inside?
Laitetaan roskat roskakoriin.	Let's put the trash in the bin.
Sammutetaan grilli huolellisesti.	Let's extinguish the grill carefully.
Ilta viilenee, otan takin päälleni.	The evening is getting cooler, I'll put on a jacket.
Onko teillä hyttyskarkotetta?	Do you have any mosquito repellent?
Tähdet alkavat näkyä taivaalla.	The stars are starting to appear in the sky.
Tämä oli juuri sitä, mitä tarvitsin.	This was just what I needed.
Hyvää ruokaa ja vielä parempaa seuraa.	Good food and even better company.
Milloin järjestetään seuraavat grillijuhlat?	When is the next barbecue party?
Ehkä ensi kerralla minun luonani?	Maybe at my place next time?
Se kuulostaa hyvältä idealta.	That sounds like a great idea.
Nyt on aika jälkiruoalle.	Now it's time for dessert.
Toivottavasti kaikille maistui.	I hope everyone enjoyed the food.
Kaikki oli herkullista, kiitos.	Everything was delicious, thank you.
Juhlat ovat ohi, on aika siivota.	The party is over, it's time to clean up.
Monta kättä tekee työn nopeasti.	Many hands make light work.
