Aja varovasti, alueella on eläimiä.	Drive carefully, animals in the area.
Käänny oikealle heti rautatiesillan jälkeen.	Turn right immediately after the railway bridge.
Pysy vasemmalla, kun tie haarautuu.	Keep left when the road forks.
Olet nyt poistunut reitiltä.	You are now off route.
Lasketaan reitti takaisin...	Recalculating route back...
Aja noin 300 metriä ja käänny sitten vasemmalle.	Drive for about 300 meters, then turn left.
Määränpää on suuressa punaisessa rakennuksessa.	The destination is in a large red building.
Käänny oikealle liikenneympyrän jälkeen.	Turn right after the roundabout.
Sinun tulee valita kaista pian.	You will need to choose a lane soon.
Ota liittymä oikealle kohti lentokenttää.	Take the exit on the right towards the airport.
Seuraa tietä, kunnes näet kyltin "Tampere".	Follow the road until you see the sign for "Tampere".
Matka on melkein ohi.	The journey is almost over.
Lopeta navigointi.	Stop navigation.
