Vasteaika on todella korkea.	The latency is really high.
Verkko on tunnistamaton.	The network is unidentified.
Julkinen verkko vai yksityinen verkko?	Public network or private network?
Verkkoprofiili on ehkä väärä.	The network profile might be wrong.
Nyt se näyttää toimivan taas.	Now it seems to be working again.
Yhteys palasi itsestään.	The connection came back by itself.
Mikäköhän ongelman aiheutti?	I wonder what caused the problem.
Toivottavasti se ei tapahdu uudelleen.	I hope it doesn't happen again.
Tallennetaan tämä salasana varmuuden vuoksi.	Let's save this password just in case.
Kiitos avustasi ongelmanratkaisussa.	Thank you for your help in troubleshooting.
Vihdoinkin takaisin verkossa\!	Finally back online\!
Nyt voin jatkaa töitäni.	Now I can continue with my work.
