Haluaisin keskustella lomakertymästäni.	I would like to discuss my vacation accrual.
Onko tiimissä muita lomalla samaan aikaan?	Are there others in the team on vacation at the same time?
Varmistan, että sijaisellani on kaikki tarvittavat tiedot.	I will make sure my replacement has all the necessary information.
Palaverissamme voisimme katsoa lomia tarkemmin.	In our meeting, we could look at the vacations in more detail.
Haluaisin pitää loput lomapäiväni joulun yhteydessä.	I would like to take the rest of my vacation days around Christmas.
Onko mahdollista saada lomarahoja maksuun etukäteen?	Is it possible to get vacation pay paid in advance?
Jään vuosilomalle.	I am going on annual leave.
Tarvitsen vapaata odottamattoman perhetilanteen vuoksi.	I need time off due to an unexpected family situation.
Olen suunnitellut matkaa, joten pyydän lomaa hyvissä ajoin.	I have planned a trip, so I am requesting leave well in advance.
Voisinko aloittaa lomani jo ensi viikon perjantaina?	Could I start my vacation already next Friday?
Minun täytyy osallistua perhejuhlaan.	I need to attend a family celebration.
Onko käytäntönämme, että lomat pidetään kesällä?	Is it our policy that vacations are taken in the summer?
Lomani päättyy ja palaan toimistolle ensi viikolla.	My vacation is ending and I will return to the office next week.
Olen valmis neuvottelemaan loman ajankohdasta.	I am prepared to negotiate the timing of my vacation.
Haluaisin pitää vapaata terveyssyistä.	I would like to take time off for health reasons.
Tämä on vain alustava pyyntö.	This is just a preliminary request.
Vahvistan päivämäärät myöhemmin.	I will confirm the dates later.
Olen jo keskustellut tästä tiimin kanssa.	I have already discussed this with the team.
Kaikki ovat tietoisia tulevasta poissaolostani.	Everyone is aware of my upcoming absence.
Miten minun tulisi virallisesti anoa tätä vapaata?	How should I officially apply for this leave?
Minun pitäisi pitää kaksi viikkoa lomaa ennen vuoden loppua.	I should take two weeks of vacation before the end of the year.
Onko parempi, että pidän loman osissa?	Is it better if I take my vacation in parts?
Luotanko siihen, että sijaisjärjestelyt toimivat?	Can I trust that the substitute arrangements will work?
Toivon myönteistä vastausta pyyntööni.	I hope for a positive response to my request.
Minun pitää mennä hammaslääkäriin.	I need to go to the dentist.
Voinko lähteä tänään tuntia aiemmin?	Can I leave an hour earlier today?
Tämä auttaisi minua lataamaan akkuja.	This would help me to recharge my batteries.
Olen ollut viime aikoina kovin kuormittunut.	I have been very burdened lately.
Pieni tauko tekisi nyt terää.	A short break would do me good right now.
Voinko käyttää ylityötuntejani vapaana?	Can I use my overtime hours as time off?
Haluan varmistaa, että poissaoloni ei haittaa projekteja.	I want to ensure my absence does not hinder the projects.
Olen käytettävissä puhelimitse, jos tulee hätätilanne.	I will be available by phone if there is an emergency.
Kiitos joustavuudesta.	Thank you for your flexibility.
Arvostan ymmärrystäsi.	I appreciate your understanding.
Lomani on nyt virallisesti anottu.	My vacation has now been officially requested.
Odotan innolla pientä lepoa.	I am looking forward to a little rest.
Palaan takaisin täynnä uutta energiaa.	I will return full of new energy.
Onko mahdollista vaihtaa lomaviikkoa kollegan kanssa?	Is it possible to switch vacation weeks with a colleague?
Pyydän vapaata hautajaisten vuoksi.	I am requesting leave for a funeral.
Onko minulla oikeus tilapäiseen hoitovapaaseen?	Am I entitled to temporary childcare leave?
Olen saanut sairauslomaa lääkäriltä.	I have received sick leave from the doctor.
Toimitan lääkärintodistuksen mahdollisimman pian.	I will provide the doctor's certificate as soon as possible.
Minun täytyy hoitaa tärkeä henkilökohtainen asia.	I need to take care of an important personal matter.
Voinko pitää loppuviikon vapaata?	Can I take the rest of the week off?
Aikatauluni on joustava seuraavien viikkojen aikana.	My schedule is flexible over the next few weeks.
Tiedustelen lomakäytäntöjämme.	I am inquiring about our vacation policies.
Onko tämä pyyntö käsiteltävänä?	Is this request being processed?
Olen iloinen voidessani keskustella tästä lisää.	I am happy to discuss this further.
Voin antaa lisätietoja tarvittaessa.	I can provide more information if needed.
Pyydän, että harkitsette pyyntöäni.	I ask that you consider my request.
Sopisiko, että pidän lomani syyskuun alussa?	Would it be okay if I take my vacation at the beginning of September?
Tarvitsen vapaapäivän henkisen hyvinvoinnin vuoksi.	I need a day off for my mental well-being.
Onko meillä mahdollisuutta liukuvaan työaikaan?	Do we have the possibility for flexible working hours?
Kertoisin mielelläni lisää suunnitelmistani.	I would be happy to tell you more about my plans.
Palaan asiaan, kun päivämäärät ovat varmistuneet.	I will get back to you once the dates are confirmed.
Onko loman pituudelle asetettu rajoituksia?	Are there any restrictions on the length of the vacation?
Haluaisin pitää lomani yhtenäisenä jaksona.	I would like to take my vacation as one continuous period.
